,close,Company,Date
74097,83.120003,VIAB,2013-10-17
74098,83.639999,VIAB,2013-10-18
74099,83.860001,VIAB,2013-10-21
74100,84.650002,VIAB,2013-10-22
74101,84.370003,VIAB,2013-10-23
74102,84.389999,VIAB,2013-10-24
74103,84.940002,VIAB,2013-10-25
74104,84.529999,VIAB,2013-10-28
74105,84.709999,VIAB,2013-10-29
74106,83.489998,VIAB,2013-10-30
74107,83.290001,VIAB,2013-10-31
74108,83.550003,VIAB,2013-11-01
74109,83.07,VIAB,2013-11-04
74110,84.150002,VIAB,2013-11-05
74111,83.790001,VIAB,2013-11-06
74112,80.910004,VIAB,2013-11-07
74113,82.290001,VIAB,2013-11-08
74114,82.360001,VIAB,2013-11-11
74115,82.120003,VIAB,2013-11-12
74116,83.129997,VIAB,2013-11-13
74117,80.800003,VIAB,2013-11-14
74118,80.510002,VIAB,2013-11-15
74119,79.540001,VIAB,2013-11-18
74120,79.629997,VIAB,2013-11-19
74121,80.120003,VIAB,2013-11-20
74122,80.160004,VIAB,2013-11-21
74123,79.629997,VIAB,2013-11-22
74124,79.589996,VIAB,2013-11-25
74125,79.25,VIAB,2013-11-26
74126,79.849998,VIAB,2013-11-27
74127,80.169998,VIAB,2013-11-29
74128,80.82,VIAB,2013-12-02
74129,81.199997,VIAB,2013-12-03
74130,81.529999,VIAB,2013-12-04
74131,81.620003,VIAB,2013-12-05
74132,82.199997,VIAB,2013-12-06
74133,82.169998,VIAB,2013-12-09
74134,82.610001,VIAB,2013-12-10
74135,81.029999,VIAB,2013-12-11
74136,80.720001,VIAB,2013-12-12
74137,81.199997,VIAB,2013-12-13
74138,82.040001,VIAB,2013-12-16
74139,82.239998,VIAB,2013-12-17
74140,83.550003,VIAB,2013-12-18
74141,84.120003,VIAB,2013-12-19
74142,84.160004,VIAB,2013-12-20
74143,85.470001,VIAB,2013-12-23
74144,85.599998,VIAB,2013-12-24
74145,85.839996,VIAB,2013-12-26
74146,86.050003,VIAB,2013-12-27
74147,87.150002,VIAB,2013-12-30
74148,87.339996,VIAB,2013-12-31
74149,75.220001,VIAB,2014-10-01
74150,74.599998,VIAB,2014-10-02
74151,75.089996,VIAB,2014-10-03
74152,74.550003,VIAB,2014-10-06
74153,73.779999,VIAB,2014-10-07
74154,74.610001,VIAB,2014-10-08
74155,72.059998,VIAB,2014-10-09
74156,70.440002,VIAB,2014-10-10
74157,68.220001,VIAB,2014-10-13
74158,68.980003,VIAB,2014-10-14
74159,68.199997,VIAB,2014-10-15
74160,68.230003,VIAB,2014-10-16
74161,69.309998,VIAB,2014-10-17
74162,69.0,VIAB,2014-10-20
74163,71.839996,VIAB,2014-10-21
74164,70.43,VIAB,2014-10-22
74165,71.470001,VIAB,2014-10-23
74166,71.610001,VIAB,2014-10-24
74167,71.889999,VIAB,2014-10-27
74168,72.93,VIAB,2014-10-28
74169,73.0,VIAB,2014-10-29
74170,72.720001,VIAB,2014-10-30
74171,72.68,VIAB,2014-10-31
74172,72.830002,VIAB,2014-11-03
74173,69.629997,VIAB,2014-11-04
74174,70.480003,VIAB,2014-11-05
74175,70.790001,VIAB,2014-11-06
74176,70.629997,VIAB,2014-11-07
74177,70.089996,VIAB,2014-11-10
74178,69.529999,VIAB,2014-11-11
74179,69.25,VIAB,2014-11-12
74180,71.199997,VIAB,2014-11-13
74181,72.959999,VIAB,2014-11-14
74182,74.099998,VIAB,2014-11-17
74183,73.75,VIAB,2014-11-18
74184,73.480003,VIAB,2014-11-19
74185,73.800003,VIAB,2014-11-20
74186,73.709999,VIAB,2014-11-21
74187,74.5,VIAB,2014-11-24
74188,74.949997,VIAB,2014-11-25
74189,75.230003,VIAB,2014-11-26
74190,75.629997,VIAB,2014-11-28
74191,74.160004,VIAB,2014-12-01
74192,74.139999,VIAB,2014-12-02
74193,75.050003,VIAB,2014-12-03
74194,74.739998,VIAB,2014-12-04
74195,76.900002,VIAB,2014-12-05
74196,75.110001,VIAB,2014-12-08
74197,74.610001,VIAB,2014-12-09
74198,73.0,VIAB,2014-12-10
74199,72.970001,VIAB,2014-12-11
74200,72.959999,VIAB,2014-12-12
74201,73.080002,VIAB,2014-12-15
74202,72.260002,VIAB,2014-12-16
74203,73.57,VIAB,2014-12-17
74204,75.739998,VIAB,2014-12-18
74205,75.919998,VIAB,2014-12-19
74206,76.379997,VIAB,2014-12-22
74207,77.269997,VIAB,2014-12-23
74208,76.889999,VIAB,2014-12-24
74209,76.910004,VIAB,2014-12-26
74210,76.879997,VIAB,2014-12-29
74211,76.389999,VIAB,2014-12-30
74212,75.25,VIAB,2014-12-31
74213,42.830002,VIAB,2015-10-01
74214,44.330002,VIAB,2015-10-02
74215,45.459999,VIAB,2015-10-05
74216,46.790001,VIAB,2015-10-06
74217,47.450001,VIAB,2015-10-07
74218,47.919998,VIAB,2015-10-08
74219,47.48,VIAB,2015-10-09
74220,46.5,VIAB,2015-10-12
74221,46.52,VIAB,2015-10-13
74222,47.080002,VIAB,2015-10-14
74223,49.240002,VIAB,2015-10-15
74224,49.75,VIAB,2015-10-16
74225,48.900002,VIAB,2015-10-19
74226,49.330002,VIAB,2015-10-20
74227,48.52,VIAB,2015-10-21
74228,49.650002,VIAB,2015-10-22
74229,50.34,VIAB,2015-10-23
74230,49.740002,VIAB,2015-10-26
74231,49.049999,VIAB,2015-10-27
74232,49.650002,VIAB,2015-10-28
74233,49.209999,VIAB,2015-10-29
74234,49.310001,VIAB,2015-10-30
74235,50.709999,VIAB,2015-11-02
74236,51.290001,VIAB,2015-11-03
74237,47.919998,VIAB,2015-11-04
74238,46.779999,VIAB,2015-11-05
74239,47.709999,VIAB,2015-11-06
74240,47.779999,VIAB,2015-11-09
74241,48.400002,VIAB,2015-11-10
74242,49.349998,VIAB,2015-11-11
74243,49.790001,VIAB,2015-11-12
74244,49.990002,VIAB,2015-11-13
74245,51.970001,VIAB,2015-11-16
74246,50.98,VIAB,2015-11-17
74247,53.110001,VIAB,2015-11-18
74248,52.209999,VIAB,2015-11-19
74249,52.709999,VIAB,2015-11-20
74250,50.849998,VIAB,2015-11-23
74251,50.91,VIAB,2015-11-24
74252,52.349998,VIAB,2015-11-25
74253,51.16,VIAB,2015-11-27
74254,49.790001,VIAB,2015-11-30
74255,49.689999,VIAB,2015-12-01
74256,47.650002,VIAB,2015-12-02
74257,46.73,VIAB,2015-12-03
74258,46.220001,VIAB,2015-12-04
74259,47.150002,VIAB,2015-12-07
74260,44.709999,VIAB,2015-12-08
74261,43.970001,VIAB,2015-12-09
74262,43.93,VIAB,2015-12-10
74263,41.59,VIAB,2015-12-11
74264,40.740002,VIAB,2015-12-14
74265,40.98,VIAB,2015-12-15
74266,41.509998,VIAB,2015-12-16
74267,39.799999,VIAB,2015-12-17
74268,39.060001,VIAB,2015-12-18
74269,39.220001,VIAB,2015-12-21
74270,40.779999,VIAB,2015-12-22
74271,41.18,VIAB,2015-12-23
74272,41.110001,VIAB,2015-12-24
74273,41.169998,VIAB,2015-12-28
74274,41.330002,VIAB,2015-12-29
74275,40.860001,VIAB,2015-12-30
74276,41.16,VIAB,2015-12-31
74277,37.689999,VIAB,2016-10-03
74278,37.580002,VIAB,2016-10-04
74279,37.740002,VIAB,2016-10-05
74280,36.619999,VIAB,2016-10-06
74281,36.27,VIAB,2016-10-07
74282,36.259998,VIAB,2016-10-10
74283,35.73,VIAB,2016-10-11
74284,35.119999,VIAB,2016-10-12
74285,35.82,VIAB,2016-10-13
74286,36.0,VIAB,2016-10-14
74287,36.09,VIAB,2016-10-17
74288,36.139999,VIAB,2016-10-18
74289,35.479993,VLO,2013-01-02
74290,34.720004,VLO,2013-01-03
74291,35.309999,VLO,2013-01-04
74292,34.350003,VLO,2013-01-07
74293,34.669997,VLO,2013-01-08
74294,34.370001,VLO,2013-01-09
74295,34.899999,VLO,2013-01-10
74296,34.699995,VLO,2013-01-11
74297,35.329997,VLO,2013-01-14
74298,35.8,VLO,2013-01-15
74299,36.789994,VLO,2013-01-16
74300,36.820004,VLO,2013-01-17
74301,36.759996,VLO,2013-01-18
74302,37.159997,VLO,2013-01-22
74303,37.970005,VLO,2013-01-23
74304,37.959993,VLO,2013-01-24
74305,38.100003,VLO,2013-01-25
74306,38.809998,VLO,2013-01-28
74307,43.769998,VLO,2013-01-29
74308,43.75,VLO,2013-01-30
74309,43.730002,VLO,2013-01-31
74310,44.849997,VLO,2013-02-01
74311,44.900001,VLO,2013-02-04
74312,45.700002,VLO,2013-02-05
74313,45.439999,VLO,2013-02-06
74314,45.32,VLO,2013-02-07
74315,46.129996,VLO,2013-02-08
74316,46.139995,VLO,2013-02-11
74317,45.650006,VLO,2013-02-12
74318,46.239999,VLO,2013-02-13
74319,47.230001,VLO,2013-02-14
74320,47.289996,VLO,2013-02-15
74321,47.729993,VLO,2013-02-19
74322,44.929999,VLO,2013-02-20
74323,45.530004,VLO,2013-02-21
74324,46.070001,VLO,2013-02-22
74325,44.250001,VLO,2013-02-25
74326,44.929999,VLO,2013-02-26
74327,45.989999,VLO,2013-02-27
74328,45.589999,VLO,2013-02-28
74329,46.630001,VLO,2013-03-01
74330,48.509996,VLO,2013-03-04
74331,48.239993,VLO,2013-03-05
74332,47.620002,VLO,2013-03-06
74333,46.509998,VLO,2013-03-07
74334,45.499994,VLO,2013-03-08
74335,43.720003,VLO,2013-03-11
74336,45.550002,VLO,2013-03-12
74337,43.419994,VLO,2013-03-13
74338,43.840005,VLO,2013-03-14
74339,44.179998,VLO,2013-03-15
74340,44.390002,VLO,2013-03-18
74341,44.220003,VLO,2013-03-19
74342,44.669999,VLO,2013-03-20
74343,44.019999,VLO,2013-03-21
74344,44.240001,VLO,2013-03-22
74345,44.279998,VLO,2013-03-25
74346,44.949997,VLO,2013-03-26
74347,44.949997,VLO,2013-03-27
74348,45.489994,VLO,2013-03-28
74349,49.869999,VLO,2014-01-02
74350,49.349998,VLO,2014-01-03
74351,49.830002,VLO,2014-01-06
74352,51.419998,VLO,2014-01-07
74353,51.860001,VLO,2014-01-08
74354,52.900002,VLO,2014-01-09
74355,53.240002,VLO,2014-01-10
74356,51.490002,VLO,2014-01-13
74357,52.380001,VLO,2014-01-14
74358,51.639999,VLO,2014-01-15
74359,50.880001,VLO,2014-01-16
74360,51.419998,VLO,2014-01-17
74361,51.889999,VLO,2014-01-21
74362,50.950001,VLO,2014-01-22
74363,51.25,VLO,2014-01-23
74364,49.040001,VLO,2014-01-24
74365,49.57,VLO,2014-01-27
74366,50.200001,VLO,2014-01-28
74367,51.400002,VLO,2014-01-29
74368,51.41,VLO,2014-01-30
74369,51.099998,VLO,2014-01-31
74370,48.849998,VLO,2014-02-03
74371,48.240002,VLO,2014-02-04
74372,46.369999,VLO,2014-02-05
74373,47.18,VLO,2014-02-06
74374,48.82,VLO,2014-02-07
74375,47.360001,VLO,2014-02-10
74376,47.82,VLO,2014-02-11
74377,47.639999,VLO,2014-02-12
74378,49.009998,VLO,2014-02-13
74379,49.860001,VLO,2014-02-14
74380,50.740002,VLO,2014-02-18
74381,50.5,VLO,2014-02-19
74382,49.59,VLO,2014-02-20
74383,50.23,VLO,2014-02-21
74384,50.919998,VLO,2014-02-24
74385,52.09,VLO,2014-02-25
74386,50.720001,VLO,2014-02-26
74387,48.509998,VLO,2014-02-27
74388,47.98,VLO,2014-02-28
74389,48.349998,VLO,2014-03-03
74390,49.220001,VLO,2014-03-04
74391,50.279999,VLO,2014-03-05
74392,52.880001,VLO,2014-03-06
74393,52.990002,VLO,2014-03-07
74394,53.470001,VLO,2014-03-10
74395,53.669998,VLO,2014-03-11
74396,55.290001,VLO,2014-03-12
74397,54.040001,VLO,2014-03-13
74398,54.23,VLO,2014-03-14
74399,54.32,VLO,2014-03-17
74400,55.080002,VLO,2014-03-18
74401,54.34,VLO,2014-03-19
74402,55.189999,VLO,2014-03-20
74403,53.790001,VLO,2014-03-21
74404,54.130001,VLO,2014-03-24
74405,54.369999,VLO,2014-03-25
74406,53.939999,VLO,2014-03-26
74407,52.169998,VLO,2014-03-27
74408,52.860001,VLO,2014-03-28
74409,53.099998,VLO,2014-03-31
74410,50.34,VLO,2015-01-02
74411,48.27,VLO,2015-01-05
74412,47.68,VLO,2015-01-06
74413,47.310001,VLO,2015-01-07
74414,50.02,VLO,2015-01-08
74415,48.650002,VLO,2015-01-09
74416,47.369999,VLO,2015-01-12
74417,45.950001,VLO,2015-01-13
74418,44.860001,VLO,2015-01-14
74419,44.07,VLO,2015-01-15
74420,45.400002,VLO,2015-01-16
74421,46.509998,VLO,2015-01-20
74422,47.189999,VLO,2015-01-21
74423,48.0,VLO,2015-01-22
74424,50.16,VLO,2015-01-23
74425,51.189999,VLO,2015-01-26
74426,51.23,VLO,2015-01-27
74427,51.509998,VLO,2015-01-28
74428,52.080002,VLO,2015-01-29
74429,52.880001,VLO,2015-01-30
74430,54.439999,VLO,2015-02-02
74431,54.380001,VLO,2015-02-03
74432,54.290001,VLO,2015-02-04
74433,55.009998,VLO,2015-02-05
74434,54.860001,VLO,2015-02-06
74435,54.450001,VLO,2015-02-09
74436,55.52,VLO,2015-02-10
74437,55.360001,VLO,2015-02-11
74438,56.549999,VLO,2015-02-12
74439,58.599998,VLO,2015-02-13
74440,58.73,VLO,2015-02-17
74441,59.27,VLO,2015-02-18
74442,60.18,VLO,2015-02-19
74443,60.720001,VLO,2015-02-20
74444,62.5,VLO,2015-02-23
74445,61.599998,VLO,2015-02-24
74446,61.27,VLO,2015-02-25
74447,61.970001,VLO,2015-02-26
74448,61.689999,VLO,2015-02-27
74449,58.669998,VLO,2015-03-02
74450,60.080002,VLO,2015-03-03
74451,59.080002,VLO,2015-03-04
74452,59.959999,VLO,2015-03-05
74453,58.740002,VLO,2015-03-06
74454,58.599998,VLO,2015-03-09
74455,57.77,VLO,2015-03-10
74456,57.740002,VLO,2015-03-11
74457,57.779999,VLO,2015-03-12
74458,58.529999,VLO,2015-03-13
74459,59.66,VLO,2015-03-16
74460,59.900002,VLO,2015-03-17
74461,61.959999,VLO,2015-03-18
74462,60.799999,VLO,2015-03-19
74463,61.549999,VLO,2015-03-20
74464,62.490002,VLO,2015-03-23
74465,62.07,VLO,2015-03-24
74466,63.779999,VLO,2015-03-25
74467,63.380001,VLO,2015-03-26
74468,61.869999,VLO,2015-03-27
74469,63.759998,VLO,2015-03-30
74470,63.619999,VLO,2015-03-31
74471,69.940002,VLO,2016-01-04
74472,71.160004,VLO,2016-01-05
74473,70.660004,VLO,2016-01-06
74474,72.089996,VLO,2016-01-07
74475,68.260002,VLO,2016-01-08
74476,69.07,VLO,2016-01-11
74477,71.190002,VLO,2016-01-12
74478,65.029999,VLO,2016-01-13
74479,67.32,VLO,2016-01-14
74480,66.410004,VLO,2016-01-15
74481,66.540001,VLO,2016-01-19
74482,65.480003,VLO,2016-01-20
74483,53.880001,VMC,2013-01-02
74484,53.5,VMC,2013-01-03
74485,53.849998,VMC,2013-01-04
74486,53.73,VMC,2013-01-07
74487,53.759998,VMC,2013-01-08
74488,53.75,VMC,2013-01-09
74489,54.200001,VMC,2013-01-10
74490,54.580002,VMC,2013-01-11
74491,53.869999,VMC,2013-01-14
74492,54.369999,VMC,2013-01-15
74493,54.119999,VMC,2013-01-16
74494,55.139999,VMC,2013-01-17
74495,56.689999,VMC,2013-01-18
74496,58.57,VMC,2013-01-22
74497,57.490002,VMC,2013-01-23
74498,57.5,VMC,2013-01-24
74499,57.200001,VMC,2013-01-25
74500,56.830002,VMC,2013-01-28
74501,58.740002,VMC,2013-01-29
74502,56.830002,VMC,2013-01-30
74503,56.560001,VMC,2013-01-31
74504,56.880001,VMC,2013-02-01
74505,56.279999,VMC,2013-02-04
74506,56.360001,VMC,2013-02-05
74507,56.220001,VMC,2013-02-06
74508,55.41,VMC,2013-02-07
74509,56.080002,VMC,2013-02-08
74510,55.650002,VMC,2013-02-11
74511,56.119999,VMC,2013-02-12
74512,55.860001,VMC,2013-02-13
74513,54.869999,VMC,2013-02-14
74514,55.029999,VMC,2013-02-15
74515,54.810001,VMC,2013-02-19
74516,52.32,VMC,2013-02-20
74517,51.990002,VMC,2013-02-21
74518,51.959999,VMC,2013-02-22
74519,49.48,VMC,2013-02-25
74520,50.580002,VMC,2013-02-26
74521,51.099998,VMC,2013-02-27
74522,50.93,VMC,2013-02-28
74523,51.990002,VMC,2013-03-01
74524,52.099998,VMC,2013-03-04
74525,53.689999,VMC,2013-03-05
74526,53.5,VMC,2013-03-06
74527,53.98,VMC,2013-03-07
74528,54.720001,VMC,2013-03-08
74529,54.639999,VMC,2013-03-11
74530,54.279999,VMC,2013-03-12
74531,54.450001,VMC,2013-03-13
74532,54.810001,VMC,2013-03-14
74533,54.560001,VMC,2013-03-15
74534,54.099998,VMC,2013-03-18
74535,53.040001,VMC,2013-03-19
74536,53.740002,VMC,2013-03-20
74537,52.25,VMC,2013-03-21
74538,51.43,VMC,2013-03-22
74539,51.5,VMC,2013-03-25
74540,51.5,VMC,2013-03-26
74541,51.09,VMC,2013-03-27
74542,51.700001,VMC,2013-03-28
74543,58.68,VMC,2014-01-02
74544,58.59,VMC,2014-01-03
74545,58.060001,VMC,2014-01-06
74546,58.84,VMC,2014-01-07
74547,59.349998,VMC,2014-01-08
74548,59.82,VMC,2014-01-09
74549,59.419998,VMC,2014-01-10
74550,58.66,VMC,2014-01-13
74551,59.209999,VMC,2014-01-14
74552,59.68,VMC,2014-01-15
74553,59.91,VMC,2014-01-16
74554,59.650002,VMC,2014-01-17
74555,59.98,VMC,2014-01-21
74556,59.599998,VMC,2014-01-22
74557,61.310001,VMC,2014-01-23
74558,59.57,VMC,2014-01-24
74559,58.040001,VMC,2014-01-27
74560,61.580002,VMC,2014-01-28
74561,62.259998,VMC,2014-01-29
74562,61.68,VMC,2014-01-30
74563,61.73,VMC,2014-01-31
74564,59.049999,VMC,2014-02-03
74565,59.880001,VMC,2014-02-04
74566,60.189999,VMC,2014-02-05
74567,65.660004,VMC,2014-02-06
74568,64.760002,VMC,2014-02-07
74569,65.18,VMC,2014-02-10
74570,65.540001,VMC,2014-02-11
74571,65.379997,VMC,2014-02-12
74572,66.0,VMC,2014-02-13
74573,66.330002,VMC,2014-02-14
74574,66.440002,VMC,2014-02-18
74575,64.919998,VMC,2014-02-19
74576,65.300003,VMC,2014-02-20
74577,65.730003,VMC,2014-02-21
74578,65.029999,VMC,2014-02-24
74579,65.550003,VMC,2014-02-25
74580,66.959999,VMC,2014-02-26
74581,67.93,VMC,2014-02-27
74582,67.93,VMC,2014-02-28
74583,68.360001,VMC,2014-03-03
74584,69.010002,VMC,2014-03-04
74585,68.199997,VMC,2014-03-05
74586,67.989998,VMC,2014-03-06
74587,68.849998,VMC,2014-03-07
74588,68.139999,VMC,2014-03-10
74589,67.480003,VMC,2014-03-11
74590,66.93,VMC,2014-03-12
74591,65.790001,VMC,2014-03-13
74592,66.230003,VMC,2014-03-14
74593,66.730003,VMC,2014-03-17
74594,67.400002,VMC,2014-03-18
74595,67.199997,VMC,2014-03-19
74596,67.010002,VMC,2014-03-20
74597,66.110001,VMC,2014-03-21
74598,65.120003,VMC,2014-03-24
74599,65.910004,VMC,2014-03-25
74600,64.610001,VMC,2014-03-26
74601,65.110001,VMC,2014-03-27
74602,66.389999,VMC,2014-03-28
74603,66.449997,VMC,2014-03-31
74604,66.980003,VMC,2015-01-02
74605,65.129997,VMC,2015-01-05
74606,64.980003,VMC,2015-01-06
74607,66.209999,VMC,2015-01-07
74608,68.279999,VMC,2015-01-08
74609,68.290001,VMC,2015-01-09
74610,68.25,VMC,2015-01-12
74611,67.360001,VMC,2015-01-13
74612,67.739998,VMC,2015-01-14
74613,66.220001,VMC,2015-01-15
74614,66.889999,VMC,2015-01-16
74615,66.989998,VMC,2015-01-20
74616,67.980003,VMC,2015-01-21
74617,69.919998,VMC,2015-01-22
74618,69.739998,VMC,2015-01-23
74619,70.519997,VMC,2015-01-26
74620,70.230003,VMC,2015-01-27
74621,70.029999,VMC,2015-01-28
74622,71.339996,VMC,2015-01-29
74623,70.510002,VMC,2015-01-30
74624,71.440002,VMC,2015-02-02
74625,71.82,VMC,2015-02-03
74626,71.470001,VMC,2015-02-04
74627,74.010002,VMC,2015-02-05
74628,75.230003,VMC,2015-02-06
74629,76.169998,VMC,2015-02-09
74630,77.760002,VMC,2015-02-10
74631,78.0,VMC,2015-02-11
74632,79.410004,VMC,2015-02-12
74633,79.870003,VMC,2015-02-13
74634,80.760002,VMC,2015-02-17
74635,81.07,VMC,2015-02-18
74636,81.260002,VMC,2015-02-19
74637,80.980003,VMC,2015-02-20
74638,80.220001,VMC,2015-02-23
74639,80.730003,VMC,2015-02-24
74640,82.379997,VMC,2015-02-25
74641,82.389999,VMC,2015-02-26
74642,83.0,VMC,2015-02-27
74643,84.5,VMC,2015-03-02
74644,84.769997,VMC,2015-03-03
74645,84.599998,VMC,2015-03-04
74646,84.970001,VMC,2015-03-05
74647,84.75,VMC,2015-03-06
74648,84.349998,VMC,2015-03-09
74649,82.43,VMC,2015-03-10
74650,83.239998,VMC,2015-03-11
74651,85.099998,VMC,2015-03-12
74652,84.610001,VMC,2015-03-13
74653,85.110001,VMC,2015-03-16
74654,85.099998,VMC,2015-03-17
74655,85.769997,VMC,2015-03-18
74656,84.199997,VMC,2015-03-19
74657,84.050003,VMC,2015-03-20
74658,84.309998,VMC,2015-03-23
74659,85.139999,VMC,2015-03-24
74660,83.940002,VMC,2015-03-25
74661,84.010002,VMC,2015-03-26
74662,84.169998,VMC,2015-03-27
74663,85.389999,VMC,2015-03-30
74664,84.300003,VMC,2015-03-31
74665,92.419998,VMC,2016-01-04
74666,92.550003,VMC,2016-01-05
74667,90.400002,VMC,2016-01-06
74668,88.300003,VMC,2016-01-07
74669,86.25,VMC,2016-01-08
74670,85.860001,VMC,2016-01-11
74671,86.709999,VMC,2016-01-12
74672,83.550003,VMC,2016-01-13
74673,85.309998,VMC,2016-01-14
74674,83.839996,VMC,2016-01-15
74675,82.519997,VMC,2016-01-19
74676,81.599998,VMC,2016-01-20
74677,88.63999,VNO,2014-01-02
74678,89.569999,VNO,2014-01-03
74679,89.239992,VNO,2014-01-06
74680,90.5,VNO,2014-01-07
74681,89.889992,VNO,2014-01-08
74682,90.450002,VNO,2014-01-09
74683,91.699995,VNO,2014-01-10
74684,90.940002,VNO,2014-01-13
74685,91.519999,VNO,2014-01-14
74686,92.009998,VNO,2014-01-15
74687,92.57,VNO,2014-01-16
74688,91.780004,VNO,2014-01-17
74689,92.280001,VNO,2014-01-21
74690,93.3,VNO,2014-01-22
74691,91.729998,VNO,2014-01-23
74692,90.239995,VNO,2014-01-24
74693,90.289993,VNO,2014-01-27
74694,91.349992,VNO,2014-01-28
74695,90.639996,VNO,2014-01-29
74696,91.380003,VNO,2014-01-30
74697,91.830002,VNO,2014-01-31
74698,90.200003,VNO,2014-02-03
74699,91.749993,VNO,2014-02-04
74700,91.15,VNO,2014-02-05
74701,92.899999,VNO,2014-02-06
74702,92.379989,VNO,2014-02-07
74703,93.99,VNO,2014-02-10
74704,94.889999,VNO,2014-02-11
74705,95.239993,VNO,2014-02-12
74706,95.430005,VNO,2014-02-13
74707,95.699991,VNO,2014-02-14
74708,96.049994,VNO,2014-02-18
74709,95.659999,VNO,2014-02-19
74710,95.030003,VNO,2014-02-20
74711,94.779996,VNO,2014-02-21
74712,94.64,VNO,2014-02-24
74713,94.669994,VNO,2014-02-25
74714,94.630002,VNO,2014-02-26
74715,94.790003,VNO,2014-02-27
74716,96.289995,VNO,2014-02-28
74717,96.480006,VNO,2014-03-03
74718,98.229996,VNO,2014-03-04
74719,99.199997,VNO,2014-03-05
74720,99.229999,VNO,2014-03-06
74721,99.149991,VNO,2014-03-07
74722,98.94,VNO,2014-03-10
74723,99.290004,VNO,2014-03-11
74724,98.379999,VNO,2014-03-12
74725,97.769991,VNO,2014-03-13
74726,97.550003,VNO,2014-03-14
74727,97.550003,VNO,2014-03-17
74728,98.669998,VNO,2014-03-18
74729,96.599998,VNO,2014-03-19
74730,98.199994,VNO,2014-03-20
74731,98.359994,VNO,2014-03-21
74732,97.649999,VNO,2014-03-24
74733,97.939997,VNO,2014-03-25
74734,96.689996,VNO,2014-03-26
74735,96.870001,VNO,2014-03-27
74736,98.099989,VNO,2014-03-28
74737,98.559995,VNO,2014-03-31
74738,119.369997,VNO,2015-01-02
74739,119.670002,VNO,2015-01-05
74740,120.639995,VNO,2015-01-06
74741,123.190004,VNO,2015-01-07
74742,123.610001,VNO,2015-01-08
74743,123.599995,VNO,2015-01-09
74744,124.410004,VNO,2015-01-12
74745,124.149999,VNO,2015-01-13
74746,124.67999,VNO,2015-01-14
74747,125.999994,VNO,2015-01-15
74748,114.269997,VNO,2015-01-16
74749,113.339996,VNO,2015-01-20
74750,112.410004,VNO,2015-01-21
74751,114.68,VNO,2015-01-22
74752,114.300003,VNO,2015-01-23
74753,114.75,VNO,2015-01-26
74754,114.269997,VNO,2015-01-27
74755,113.080002,VNO,2015-01-28
74756,112.540001,VNO,2015-01-29
74757,110.440002,VNO,2015-01-30
74758,111.050003,VNO,2015-02-02
74759,112.010002,VNO,2015-02-03
74760,111.580002,VNO,2015-02-04
74761,113.970001,VNO,2015-02-05
74762,112.639999,VNO,2015-02-06
74763,112.339996,VNO,2015-02-09
74764,113.010002,VNO,2015-02-10
74765,112.68,VNO,2015-02-11
74766,113.699997,VNO,2015-02-12
74767,112.959999,VNO,2015-02-13
74768,112.879997,VNO,2015-02-17
74769,113.959999,VNO,2015-02-18
74770,111.260002,VNO,2015-02-19
74771,112.489998,VNO,2015-02-20
74772,113.160004,VNO,2015-02-23
74773,111.050003,VNO,2015-02-24
74774,110.449997,VNO,2015-02-25
74775,109.379997,VNO,2015-02-26
74776,110.040001,VNO,2015-02-27
74777,110.980003,VNO,2015-03-02
74778,110.660004,VNO,2015-03-03
74779,108.68,VNO,2015-03-04
74780,109.169998,VNO,2015-03-05
74781,104.669998,VNO,2015-03-06
74782,105.290001,VNO,2015-03-09
74783,104.459999,VNO,2015-03-10
74784,104.580002,VNO,2015-03-11
74785,106.239998,VNO,2015-03-12
74786,105.760002,VNO,2015-03-13
74787,106.660004,VNO,2015-03-16
74788,106.889999,VNO,2015-03-17
74789,108.889999,VNO,2015-03-18
74790,109.050003,VNO,2015-03-19
74791,113.440002,VNO,2015-03-20
74792,113.279999,VNO,2015-03-23
74793,112.459999,VNO,2015-03-24
74794,110.360001,VNO,2015-03-25
74795,110.269997,VNO,2015-03-26
74796,110.940002,VNO,2015-03-27
74797,112.349998,VNO,2015-03-30
74798,112.0,VNO,2015-03-31
74799,98.419998,VNO,2016-01-04
74800,99.720001,VNO,2016-01-05
74801,99.25,VNO,2016-01-06
74802,98.269997,VNO,2016-01-07
74803,96.150002,VNO,2016-01-08
74804,95.68,VNO,2016-01-11
74805,94.279999,VNO,2016-01-12
74806,92.93,VNO,2016-01-13
74807,92.540001,VNO,2016-01-14
74808,90.839996,VNO,2016-01-15
